timestamp,datetime,side,price,size,usdcSize,title,outcome,asset,conditionId,transactionHash,trader
1767347555,2026-01-02 09:52:35,BUY,0.09,1.0989,0.098901,"Bitcoin Up or Down - January 2, 4AM ET","Down",71951386699908534538648930406357776756628976283553305016487744617732643078668,0xd5abf522341093dc479495989c1f15c74d484e00bb7ecb2f5fc716ebd4a2aa2e,0x1820c375a496763686ea65799736212f3535aed1e1847c84ec905aa8d581a7bf,PurpleThunderBicycleMountain
1767347555,2026-01-02 09:52:35,BUY,0.45,2,0.9,"Ethereum Up or Down - January 2, 4:45AM-5:00AM ET","Up",95318881557509220308090308090003400258031728362984514623102975942766797946555,0xd31bfaaced7e2dfd38917140b21484fab90523cf111ca5ba78db96bd63b7260d,0xa497d23350cd48831c3f025ec0263164508324c5df1d2eb638c60f5352da3379,PurpleThunderBicycleMountain
1767347555,2026-01-02 09:52:35,BUY,0.09,1.0989,0.098901,"Bitcoin Up or Down - January 2, 4AM ET","Down",71951386699908534538648930406357776756628976283553305016487744617732643078668,0xd5abf522341093dc479495989c1f15c74d484e00bb7ecb2f5fc716ebd4a2aa2e,0xfec815bf17c0b472d16594ab0a6a4e71ba844b67a87654553f8b30ca1327c722,PurpleThunderBicycleMountain
1767347555,2026-01-02 09:52:35,BUY,0.04,1.04165,0.041666,"Ethereum Up or Down - January 2, 4AM ET","Down",61209364967560625082103990331601144499394784733094169942037200072812632625237,0x55ad64cba705cadb918f1c0bbeb6e17cf9c942ef9152fcf04f79c85ee48443f7,0xd9406e2873013cc6bb42dcf8178c465d5ed8c17abe221d9e7bcd95c1f109aa3a,PurpleThunderBicycleMountain
1767347553,2026-01-02 09:52:33,BUY,0.09,1.29,0.1161,"Solana Up or Down - January 2, 4:45AM-5:00AM ET","Down",11590064891491972532477422264929275909574300450848867396272098266679862026987,0xe2320b6ee69e5aacac53f56d3e99aaf65824540ec89d5c78b2f8ea88eda98a23,0x9bf072c26236fba9e8da6a607c50fe21918250ebf43d92a8ff4008728ec9aab5,PurpleThunderBicycleMountain
1767347553,2026-01-02 09:52:33,BUY,0.09,3.83,0.3447,"Bitcoin Up or Down - January 2, 4AM ET","Down",71951386699908534538648930406357776756628976283553305016487744617732643078668,0xd5abf522341093dc479495989c1f15c74d484e00bb7ecb2f5fc716ebd4a2aa2e,0xa1bd67be5ac93a68907e90ac6248e414a754805946bc6faf4b3ee0ff124c463f,PurpleThunderBicycleMountain
1767347553,2026-01-02 09:52:33,BUY,0.18,8.7,1.566,"XRP Up or Down - January 2, 4:45AM-5:00AM ET","Down",109876616718818391275529389500968033562562870156475463563766291569255331497423,0xb15b21f91054a4439f8508d12c76c9210d97910b650edaa102dfe16635103123,0xbe761b4be8f84e70a262af79183d6e2ac92b67836c1d38a61c135266665af005,PurpleThunderBicycleMountain
1767347553,2026-01-02 09:52:33,BUY,0.44,70.46,31.0024,"Ethereum Up or Down - January 2, 4:45AM-5:00AM ET","Up",95318881557509220308090308090003400258031728362984514623102975942766797946555,0xd31bfaaced7e2dfd38917140b21484fab90523cf111ca5ba78db96bd63b7260d,0x0be4778535e6e94348122b8a01381bdacdd1333af158dfa6894e2a090f0aa798,PurpleThunderBicycleMountain
1767347553,2026-01-02 09:52:33,BUY,0.09,3.19,0.2871,"Bitcoin Up or Down - January 2, 4AM ET","Down",71951386699908534538648930406357776756628976283553305016487744617732643078668,0xd5abf522341093dc479495989c1f15c74d484e00bb7ecb2f5fc716ebd4a2aa2e,0x8831704ee609b1f9982503d364951be2492f15dc0d09927629e5ac7a7c7f207b,PurpleThunderBicycleMountain
1767347551,2026-01-02 09:52:31,BUY,0.13,5,0.65,"Bitcoin Up or Down - January 2, 4:45AM-5:00AM ET","Down",18938028871928360822106966175923951973673383342267850151216298046238947591873,0xfdc94b9e188e7456dc780d2a0b665805a88a7b14c0590ae3028ca585e3d9602e,0xc261e4baab273d8587f296eaa3da23c833d2aef31293a209fecfb6837d9cca7d,PurpleThunderBicycleMountain
1767347551,2026-01-02 09:52:31,BUY,0.41,11,4.51,"Ethereum Up or Down - January 2, 4:45AM-5:00AM ET","Up",95318881557509220308090308090003400258031728362984514623102975942766797946555,0xd31bfaaced7e2dfd38917140b21484fab90523cf111ca5ba78db96bd63b7260d,0x03fc076c282be10913d22edc3b4c1cee8031a3751e91fb8f132d720ed14639b5,PurpleThunderBicycleMountain
1767347549,2026-01-02 09:52:29,BUY,0.04,1.04165,0.041666,"Ethereum Up or Down - January 2, 4AM ET","Down",61209364967560625082103990331601144499394784733094169942037200072812632625237,0x55ad64cba705cadb918f1c0bbeb6e17cf9c942ef9152fcf04f79c85ee48443f7,0x881f0c6ae07b2d9e775516b5d331727391057836a537c7fe67cecd81568c4370,PurpleThunderBicycleMountain
1767347549,2026-01-02 09:52:29,BUY,0.09,52,4.68,"Bitcoin Up or Down - January 2, 4AM ET","Down",71951386699908534538648930406357776756628976283553305016487744617732643078668,0xd5abf522341093dc479495989c1f15c74d484e00bb7ecb2f5fc716ebd4a2aa2e,0x79cb21ba0dc739bd43e3a549018a7a721fe4e36ed956b7f172a241c04241ddf9,PurpleThunderBicycleMountain
1767347549,2026-01-02 09:52:29,BUY,0.08,5,0.4,"Solana Up or Down - January 2, 4:45AM-5:00AM ET","Down",11590064891491972532477422264929275909574300450848867396272098266679862026987,0xe2320b6ee69e5aacac53f56d3e99aaf65824540ec89d5c78b2f8ea88eda98a23,0x49612f964d42af4e43613fa06f9ff11b38b9cc2a923f4f2369a04ae87fece30d,PurpleThunderBicycleMountain
1767347547,2026-01-02 09:52:27,BUY,0.19,112.43,21.3617,"Bitcoin Up or Down - January 2, 4:45AM-5:00AM ET","Down",18938028871928360822106966175923951973673383342267850151216298046238947591873,0xfdc94b9e188e7456dc780d2a0b665805a88a7b14c0590ae3028ca585e3d9602e,0xc48d73a4815ce7624155be0a5df36fa9edbfee1c9f3783650c76014e0c6a3dbb,PurpleThunderBicycleMountain
1767347547,2026-01-02 09:52:27,BUY,0.09,5,0.45,"Solana Up or Down - January 2, 4:45AM-5:00AM ET","Down",11590064891491972532477422264929275909574300450848867396272098266679862026987,0xe2320b6ee69e5aacac53f56d3e99aaf65824540ec89d5c78b2f8ea88eda98a23,0x158625c84366e866e426ebb8d00d3a19b9890302404a8a0d483673b5986aa4b2,PurpleThunderBicycleMountain
1767347547,2026-01-02 09:52:27,BUY,0.04,1.04165,0.041666,"Ethereum Up or Down - January 2, 4AM ET","Down",61209364967560625082103990331601144499394784733094169942037200072812632625237,0x55ad64cba705cadb918f1c0bbeb6e17cf9c942ef9152fcf04f79c85ee48443f7,0xdde3d0ae1dafc0c609b1c66f91e808410289c24bda75dfd8d1b19fdb22c1972b,PurpleThunderBicycleMountain
1767347545,2026-01-02 09:52:25,BUY,0.07,14.56,1.0192,"Solana Up or Down - January 2, 4:45AM-5:00AM ET","Down",11590064891491972532477422264929275909574300450848867396272098266679862026987,0xe2320b6ee69e5aacac53f56d3e99aaf65824540ec89d5c78b2f8ea88eda98a23,0x7125304db99ff6403e0957c31afa8df71f11ec17daee5f57ce2dd019c3777a41,PurpleThunderBicycleMountain
1767347545,2026-01-02 09:52:25,BUY,0.06,101.96,6.1176,"Solana Up or Down - January 2, 4:45AM-5:00AM ET","Down",11590064891491972532477422264929275909574300450848867396272098266679862026987,0xe2320b6ee69e5aacac53f56d3e99aaf65824540ec89d5c78b2f8ea88eda98a23,0x7125304db99ff6403e0957c31afa8df71f11ec17daee5f57ce2dd019c3777a41,PurpleThunderBicycleMountain
1767347545,2026-01-02 09:52:25,BUY,0.06,200,12,"Solana Up or Down - January 2, 4:45AM-5:00AM ET","Down",11590064891491972532477422264929275909574300450848867396272098266679862026987,0xe2320b6ee69e5aacac53f56d3e99aaf65824540ec89d5c78b2f8ea88eda98a23,0x7125304db99ff6403e0957c31afa8df71f11ec17daee5f57ce2dd019c3777a41,PurpleThunderBicycleMountain
1767347545,2026-01-02 09:52:25,BUY,0.05,69.45978,3.472989,"Solana Up or Down - January 2, 4:45AM-5:00AM ET","Down",11590064891491972532477422264929275909574300450848867396272098266679862026987,0xe2320b6ee69e5aacac53f56d3e99aaf65824540ec89d5c78b2f8ea88eda98a23,0x7125304db99ff6403e0957c31afa8df71f11ec17daee5f57ce2dd019c3777a41,PurpleThunderBicycleMountain
1767347545,2026-01-02 09:52:25,BUY,0.1,85,8.5,"Bitcoin Up or Down - January 2, 4AM ET","Down",71951386699908534538648930406357776756628976283553305016487744617732643078668,0xd5abf522341093dc479495989c1f15c74d484e00bb7ecb2f5fc716ebd4a2aa2e,0x23da845acb075973fb0f8c6ab204a45b955dc2480bb5807ae7699b1bcc71b44c,PurpleThunderBicycleMountain
1767347543,2026-01-02 09:52:23,BUY,0.22,9,1.98,"XRP Up or Down - January 2, 4:45AM-5:00AM ET","Down",109876616718818391275529389500968033562562870156475463563766291569255331497423,0xb15b21f91054a4439f8508d12c76c9210d97910b650edaa102dfe16635103123,0x9ee0957fb69997605462387d885afa0902c076c23bfcb7453bbbdd4125a72a48,PurpleThunderBicycleMountain
1767347543,2026-01-02 09:52:23,BUY,0.11,45,4.95,"Bitcoin Up or Down - January 2, 4AM ET","Down",71951386699908534538648930406357776756628976283553305016487744617732643078668,0xd5abf522341093dc479495989c1f15c74d484e00bb7ecb2f5fc716ebd4a2aa2e,0x0e54180537fa7a92c2806f0dd16ded87af2a10020706a03f801852ee3aa4bf10,PurpleThunderBicycleMountain
1767347543,2026-01-02 09:52:23,BUY,0.21000001343000516,12.658223,2.658227,"XRP Up or Down - January 2, 4:45AM-5:00AM ET","Down",109876616718818391275529389500968033562562870156475463563766291569255331497423,0xb15b21f91054a4439f8508d12c76c9210d97910b650edaa102dfe16635103123,0x0b14cee44cfe8cab5716a47775045ff0673a0b19a909e0a8da2c77546cc6835c,PurpleThunderBicycleMountain
1767347543,2026-01-02 09:52:23,BUY,0.11,175,19.25,"Bitcoin Up or Down - January 2, 4AM ET","Down",71951386699908534538648930406357776756628976283553305016487744617732643078668,0xd5abf522341093dc479495989c1f15c74d484e00bb7ecb2f5fc716ebd4a2aa2e,0xaa492308187220c757fa4a5f205b446124d515fa2982a91e17d50668c33c3e28,PurpleThunderBicycleMountain
1767347543,2026-01-02 09:52:23,BUY,0.1,115,11.5,"Bitcoin Up or Down - January 2, 4AM ET","Down",71951386699908534538648930406357776756628976283553305016487744617732643078668,0xd5abf522341093dc479495989c1f15c74d484e00bb7ecb2f5fc716ebd4a2aa2e,0xaa492308187220c757fa4a5f205b446124d515fa2982a91e17d50668c33c3e28,PurpleThunderBicycleMountain
1767347543,2026-01-02 09:52:23,BUY,0.17,98.58,16.7586,"Bitcoin Up or Down - January 2, 4:45AM-5:00AM ET","Down",18938028871928360822106966175923951973673383342267850151216298046238947591873,0xfdc94b9e188e7456dc780d2a0b665805a88a7b14c0590ae3028ca585e3d9602e,0xb0ce90e1d90500d7545b5350badc9e4d613785580a64534e83f8467c01f654b5,PurpleThunderBicycleMountain
1767347543,2026-01-02 09:52:23,BUY,0.07,70,4.9,"Solana Up or Down - January 2, 4:45AM-5:00AM ET","Down",11590064891491972532477422264929275909574300450848867396272098266679862026987,0xe2320b6ee69e5aacac53f56d3e99aaf65824540ec89d5c78b2f8ea88eda98a23,0xb1ee91ff270dab0a717e1536790a0e651efb9064a17b88756116af0aa84d6dd4,PurpleThunderBicycleMountain
